class index,filepaths,labels,data set
2,train/BANDED TIGER MOTH/090.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/091.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/092.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/093.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/094.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/095.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/096.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/097.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/098.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/099.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/100.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/101.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/102.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/103.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/104.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/105.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/106.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/107.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/108.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/109.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/110.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/111.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/112.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/113.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/114.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/115.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/116.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/117.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/118.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/119.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/120.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/121.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/122.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/123.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/124.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/125.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/126.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/127.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/128.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/129.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/130.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/131.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/132.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/133.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/134.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/135.jpg,BANDED TIGER MOTH,train
2,train/BANDED TIGER MOTH/136.jpg,BANDED TIGER MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/001.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/002.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/003.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/004.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/005.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/006.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/007.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/008.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/009.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/010.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/011.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/012.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/013.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/014.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/015.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/016.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/017.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/018.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/019.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/020.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/021.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/022.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/023.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/024.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/025.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/026.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/027.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/028.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/029.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/030.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/031.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/032.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/033.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/034.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/035.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/036.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/037.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/038.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/039.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/040.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/041.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/042.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/043.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/044.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/045.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/046.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/047.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/048.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/049.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/050.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/051.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/052.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/053.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/054.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/055.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/056.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/057.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/058.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/059.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/060.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/061.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/062.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/063.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/064.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/065.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/066.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/067.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/068.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/069.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/070.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/071.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/072.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/073.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/074.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/075.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/076.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/077.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/078.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/079.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/080.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/081.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/082.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/083.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/084.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/085.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/086.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/087.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/088.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/089.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/090.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/091.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/092.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/093.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/094.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/095.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/096.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/097.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/098.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/099.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/100.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/101.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/102.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/103.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/104.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/105.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/106.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/107.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/108.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/109.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/110.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/111.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/112.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/113.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/114.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/115.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/116.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/117.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/118.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/119.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/120.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/121.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/122.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/123.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/124.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/125.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/126.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/127.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/128.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/129.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/130.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/131.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/132.jpg,BIRD CHERRY ERMINE MOTH,train
3,train/BIRD CHERRY ERMINE MOTH/133.jpg,BIRD CHERRY ERMINE MOTH,train
4,train/BLACK RUSTIC MOTH/001.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/002.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/003.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/004.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/005.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/006.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/007.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/008.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/009.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/010.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/011.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/012.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/013.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/014.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/015.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/016.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/017.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/018.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/019.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/020.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/021.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/022.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/023.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/024.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/025.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/026.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/027.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/028.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/029.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/030.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/031.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/032.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/033.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/034.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/035.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/036.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/037.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/038.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/039.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/040.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/041.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/042.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/043.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/044.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/045.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/046.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/047.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/048.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/049.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/050.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/051.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/052.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/053.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/054.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/055.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/056.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/057.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/058.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/059.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/060.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/061.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/062.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/063.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/064.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/065.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/066.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/067.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/068.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/069.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/070.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/071.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/072.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/073.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/074.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/075.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/076.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/077.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/078.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/079.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/080.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/081.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/082.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/083.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/084.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/085.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/086.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/087.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/088.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/089.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/090.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/091.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/092.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/093.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/094.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/095.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/096.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/097.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/098.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/099.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/100.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/101.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/102.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/103.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/104.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/105.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/106.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/107.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/108.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/109.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/110.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/111.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/112.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/113.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/114.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/115.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/116.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/117.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/118.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/119.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/120.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/121.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/122.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/123.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/124.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/125.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/126.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/127.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/128.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/129.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/130.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/131.jpg,BLACK RUSTIC MOTH,train
4,train/BLACK RUSTIC MOTH/132.jpg,BLACK RUSTIC MOTH,train
